zoneid,year,ward_code,total_pop,chinese_ethnic_count,chinese_ethnic_pct,asia_born_count,asia_born_pct,asia_born_pct_is_proxy,pop_16_74,econ_active_rate,unemployment_rate,self_employment_rate,total_hh_spaces,owner_occ_rate,council_rent_rate,private_rent_rate,overcrowd_rate,overcrowd_severe_rate,no_bath_wc_rate,no_car_rate
00BNFK0016,2001,00BNFK,208,19,9.13,26,12.5,True,148,36.49,4.05,6.08,73,8.22,79.45,12.33,4.05,0.0,7.06,71.23
00BNFK0017,2001,00BNFK,243,3,1.23,6,2.47,True,161,39.13,5.59,0.0,126,14.29,78.57,7.14,0.0,0.0,0.0,72.58
00BNFK0018,2001,00BNFK,157,7,4.46,3,1.91,True,132,55.3,11.36,2.27,109,2.75,82.57,11.01,0.0,0.0,12.39,79.28
00BNFK0019,2001,00BNFK,228,8,3.51,13,5.7,True,140,43.57,6.43,0.0,99,4.04,51.52,8.08,2.91,0.0,0.0,65.42
00BNFK0020,2001,00BNFK,173,6,3.47,8,4.62,True,127,35.43,4.72,4.72,90,20.0,76.67,3.33,0.0,0.0,8.74,67.02
00BNFK0021,2001,00BNFK,110,6,5.45,13,11.82,True,106,81.13,0.0,5.66,73,47.95,4.11,43.84,10.84,7.23,0.0,41.67
00BNFK0022,2001,00BNFK,389,13,3.34,24,6.17,True,302,51.32,3.97,6.29,110,19.09,7.27,41.82,7.56,5.04,9.62,58.04
00BNFK0023,2001,00BNFK,256,0,0.0,6,2.34,True,159,44.65,7.55,4.4,101,9.9,82.18,7.92,5.88,2.94,2.97,68.04
00BNFK0024,2001,00BNFK,255,0,0.0,6,2.35,True,160,38.75,5.62,3.75,116,12.93,75.86,8.62,0.0,0.0,2.7,62.28
00BNFK0025,2001,00BNFK,247,0,0.0,6,2.43,True,161,45.34,9.32,3.73,104,17.31,70.19,12.5,0.0,0.0,0.0,64.76
00BNFK0026,2001,00BNFK,162,3,1.85,6,3.7,True,103,32.04,9.71,0.0,115,11.3,76.52,6.09,0.0,0.0,0.0,78.7
00BNFK0027,2001,00BNFK,214,6,2.8,3,1.4,True,211,90.05,7.11,13.74,151,62.91,1.99,25.83,2.08,2.08,6.67,44.52
00BNFK0028,2001,00BNFK,235,7,2.98,13,5.53,True,184,42.39,10.87,0.0,117,7.69,76.07,11.11,0.0,0.0,0.0,75.22
00BNFK0029,2001,00BNFK,254,6,2.36,9,3.54,True,179,43.02,8.94,3.35,179,10.06,78.77,5.59,1.69,0.0,7.34,79.55
00BNFK0030,2001,00BNFK,198,3,1.52,6,3.03,True,184,78.26,1.63,16.85,150,81.33,5.33,9.33,2.07,2.07,0.0,23.33
00BNFK0031,2001,00BNFK,176,0,0.0,3,1.7,True,111,36.04,5.41,5.41,79,3.8,84.81,7.59,7.5,3.75,0.0,74.32
00BNFK0032,2001,00BNFK,221,3,1.36,4,1.81,True,149,44.97,6.04,0.0,85,8.24,84.71,7.06,3.95,3.95,0.0,67.47
00BNFK0033,2001,00BNFK,166,0,0.0,3,1.81,True,105,34.29,2.86,0.0,80,16.25,72.5,11.25,0.0,0.0,0.0,67.65
00BNFK0034,2001,00BNFK,183,3,1.64,3,1.64,True,188,61.7,5.32,10.11,154,14.29,50.0,18.18,0.0,0.0,5.42,75.66
00BNFK0035,2001,00BNFK,122,12,9.84,11,9.02,True,137,83.21,2.19,10.22,81,38.27,3.7,53.09,3.61,3.61,7.32,47.5
00BNFK0036,2001,00BNFK,164,100,60.98,97,59.15,True,142,23.94,9.86,2.11,93,10.75,3.23,26.88,5.94,5.94,15.96,83.87
00BNFK0037,2001,00BNFK,245,42,17.14,46,18.78,True,239,73.64,2.51,12.55,140,48.57,5.0,42.86,0.0,0.0,13.38,39.86
00BNFK0038,2001,00BNFK,149,11,7.38,21,14.09,True,138,83.33,2.9,8.7,91,50.55,5.49,37.36,0.0,0.0,3.3,33.33
00BNFK0039,2001,00BNFK,196,8,4.08,11,5.61,True,208,75.48,5.77,10.1,139,41.73,3.6,38.85,0.0,0.0,16.18,48.48
00BNFK0040,2001,00BNFK,759,115,15.15,185,24.37,True,749,28.17,0.8,0.4,84,3.57,4.76,91.67,6.98,3.49,13.58,63.1
00BNFK0041,2001,00BNFK,275,4,1.45,12,4.36,True,270,92.22,2.22,12.59,196,55.1,2.04,37.76,1.58,1.58,1.6,17.71
00BNFK0042,2001,00BNFK,202,63,31.19,77,38.12,True,183,61.2,3.28,5.46,158,34.81,4.43,39.87,0.0,0.0,12.28,54.88
00BNFK0043,2001,00BNFK,237,27,11.39,49,20.68,True,224,41.96,1.34,4.02,167,3.59,2.4,80.24,13.45,13.45,13.14,77.78
00BNFK0044,2001,00BNFK,143,0,0.0,0,0.0,True,146,66.44,20.55,6.85,113,0.0,0.0,21.24,0.0,0.0,13.16,86.09
00BNFK0045,2001,00BNFK,184,10,5.43,16,8.7,True,192,82.81,3.12,13.02,129,50.39,2.33,44.96,0.0,0.0,7.52,33.06
00BNFK0046,2001,00BNFK,277,11,3.97,11,3.97,True,280,47.86,2.14,1.07,275,3.64,1.09,87.27,0.0,0.0,54.51,87.08
00BNFK0047,2001,00BNFK,478,23,4.81,45,9.41,True,466,31.55,4.72,0.64,363,3.31,15.15,72.45,0.84,0.84,41.83,82.96
00BNFK0048,2001,00BNFK,199,20,10.05,16,8.04,True,185,46.49,10.81,3.24,113,7.96,76.11,7.96,2.7,2.7,0.0,62.96
00BNFK0049,2001,00BNFK,131,7,5.34,8,6.11,True,104,46.15,11.54,5.77,84,7.14,76.19,8.33,0.0,0.0,4.71,71.43
00BNFK0050,2001,00BNFK,270,11,4.07,11,4.07,True,177,35.03,7.34,1.69,102,12.75,80.39,6.86,0.0,0.0,8.41,63.21
00BNFL0001,2001,00BNFL,280,6,2.14,8,2.86,True,214,71.96,6.07,6.07,125,79.2,7.2,13.6,2.36,0.0,4.55,23.39
00BNFL0002,2001,00BNFL,279,0,0.0,0,0.0,True,180,47.78,7.22,0.0,111,27.93,69.37,2.7,0.0,0.0,2.38,60.0
00BNFL0003,2001,00BNFL,379,0,0.0,0,0.0,True,234,66.24,2.56,3.42,132,82.58,11.36,6.06,4.65,2.33,24.79,34.59
00BNFL0004,2001,00BNFL,251,0,0.0,0,0.0,True,172,73.26,6.98,5.23,127,61.42,13.39,18.11,0.0,0.0,20.45,36.43
00BNFL0005,2001,00BNFL,344,0,0.0,0,0.0,True,221,48.87,8.6,1.36,137,28.47,62.04,9.49,2.16,0.0,2.11,51.09
00BNFL0006,2001,00BNFL,368,0,0.0,3,0.82,True,246,59.35,3.66,4.07,124,75.81,19.35,4.84,0.0,0.0,2.44,33.33
00BNFL0007,2001,00BNFL,248,0,0.0,3,1.21,True,143,44.06,10.49,4.2,127,15.75,81.89,2.36,0.0,0.0,4.55,61.54
00BNFL0008,2001,00BNFL,248,0,0.0,0,0.0,True,170,40.59,3.53,2.35,123,35.77,52.85,11.38,0.0,0.0,7.26,58.73
00BNFL0009,2001,00BNFL,267,0,0.0,3,1.12,True,183,62.3,6.56,4.37,93,72.04,9.68,15.05,0.0,0.0,6.0,32.04
00BNFL0010,2001,00BNFL,284,0,0.0,9,3.17,True,206,62.62,0.0,8.74,130,90.77,4.62,4.62,2.33,0.0,0.0,22.48
00BNFL0011,2001,00BNFL,196,0,0.0,0,0.0,True,147,51.7,4.08,6.12,131,29.77,63.36,6.87,0.0,0.0,15.87,51.94
00BNFL0012,2001,00BNFL,295,7,2.37,12,4.07,True,181,54.7,6.63,3.87,128,35.94,56.25,7.81,0.0,0.0,4.65,54.4
00BNFL0013,2001,00BNFL,224,6,2.68,6,2.68,True,152,41.45,7.89,1.97,128,16.41,71.88,11.72,0.0,0.0,6.98,70.45
00BNFL0014,2001,00BNFL,280,0,0.0,7,2.5,True,182,48.9,3.3,3.3,118,31.36,55.08,9.32,3.28,0.0,5.41,54.24
00BNFL0015,2001,00BNFL,271,0,0.0,12,4.43,True,181,53.04,3.31,7.18,119,36.97,54.62,5.88,2.36,0.0,5.08,53.66
00BNFL0016,2001,00BNFL,238,0,0.0,6,2.52,True,169,62.72,5.33,0.0,110,65.45,2.73,23.64,2.78,0.0,2.68,44.23
00BNFL0017,2001,00BNFL,106,0,0.0,0,0.0,True,77,33.77,11.69,3.9,105,5.71,83.81,7.62,0.0,0.0,14.56,79.21
00BNFL0018,2001,00BNFL,145,0,0.0,0,0.0,True,120,45.83,6.67,5.0,128,4.69,90.62,4.69,0.0,0.0,13.6,63.71
00BNFL0019,2001,00BNFL,347,0,0.0,7,2.02,True,238,50.42,3.78,2.94,140,25.0,62.14,10.71,0.0,0.0,2.17,48.53
00BNFL0020,2001,00BNFL,271,3,1.11,3,1.11,True,201,67.16,5.97,4.48,122,33.61,9.02,0.0,2.29,0.0,5.08,50.39
00BNFL0021,2001,00BNFL,260,6,2.31,3,1.15,True,196,81.63,3.06,7.14,103,97.09,0.0,2.91,0.0,0.0,0.0,18.87
00BNFL0022,2001,00BNFL,310,0,0.0,6,1.94,True,197,57.87,8.12,0.0,145,37.24,46.9,13.79,2.24,0.0,4.38,59.85
00BNFL0023,2001,00BNFL,310,0,0.0,0,0.0,True,231,69.7,5.19,5.19,127,90.55,4.72,4.72,2.42,0.0,4.84,22.03
00BNFL0024,2001,00BNFL,153,0,0.0,3,1.96,True,129,37.21,8.53,6.98,122,8.2,81.97,7.38,0.0,0.0,10.81,76.61
00BNFL0025,2001,00BNFL,286,0,0.0,0,0.0,True,199,52.76,6.03,5.53,128,29.69,60.16,10.16,0.0,0.0,0.0,59.69
00BNFL0026,2001,00BNFL,178,0,0.0,0,0.0,True,137,36.5,7.3,0.0,137,2.92,83.21,11.68,0.0,0.0,6.25,80.14
00BNFL0027,2001,00BNFL,339,0,0.0,0,0.0,True,217,61.29,2.76,1.38,127,90.55,4.72,4.72,2.16,0.0,2.19,31.34
00BNFL0028,2001,00BNFL,239,0,0.0,3,1.26,True,154,44.81,1.95,0.0,133,48.12,41.35,8.27,2.36,2.36,7.14,49.62
00BNFL0029,2001,00BNFL,284,0,0.0,3,1.06,True,170,47.65,3.53,1.76,136,20.59,62.5,10.29,0.0,0.0,0.0,67.67
00BNFL0030,2001,00BNFL,297,0,0.0,0,0.0,True,193,40.93,1.55,4.66,121,27.27,65.29,7.44,2.48,0.0,5.26,54.84
00BNFL0031,2001,00BNFL,203,0,0.0,0,0.0,True,173,58.38,5.2,1.73,122,36.07,41.8,19.67,0.0,0.0,2.54,43.9
00BNFL0032,2001,00BNFL,375,6,1.6,11,2.93,True,299,62.21,4.01,10.03,132,90.91,2.27,4.55,0.0,0.0,6.57,22.46
00BNFL0033,2001,00BNFL,288,0,0.0,6,2.08,True,178,42.13,3.37,1.69,129,19.38,68.99,11.63,0.0,0.0,9.23,59.69
00BNFL0034,2001,00BNFL,271,6,2.21,3,1.11,True,192,65.62,6.77,5.73,125,70.4,9.6,17.6,0.0,0.0,14.63,37.5
00BNFL0035,2001,00BNFL,383,7,1.83,10,2.61,True,220,41.82,5.45,2.73,124,25.81,56.45,14.52,4.8,0.0,4.62,55.56
00BNFL0036,2001,00BNFL,274,11,4.01,7,2.55,True,159,54.09,1.89,3.77,103,50.49,40.78,8.74,2.73,0.0,2.86,44.55
00BNFL0037,2001,00BNFL,316,0,0.0,3,0.95,True,239,62.76,3.77,2.93,135,83.7,4.44,9.63,0.0,0.0,4.76,25.78
00BNFL0038,2001,00BNFL,250,0,0.0,0,0.0,True,170,55.29,5.88,2.35,109,49.54,42.2,5.5,0.0,0.0,3.03,39.6
00BNFL0039,2001,00BNFL,185,0,0.0,3,1.62,True,148,39.86,9.46,2.03,153,1.96,87.58,7.84,1.97,1.97,17.22,75.0
00BNFL0040,2001,00BNFL,318,0,0.0,0,0.0,True,236,75.0,2.54,9.75,132,91.67,6.06,2.27,2.24,0.0,2.14,24.06
00BNFM0001,2001,00BNFM,351,20,5.7,36,10.26,True,211,41.71,8.06,1.9,120,7.5,42.5,8.33,9.09,4.55,0.0,67.44
00BNFM0002,2001,00BNFM,589,0,0.0,15,2.55,True,559,37.57,3.76,2.33,124,32.26,5.65,56.45,0.0,0.0,10.45,55.38
00BNFM0003,2001,00BNFM,403,0,0.0,111,27.54,True,250,37.6,4.4,5.2,101,70.3,2.97,26.73,11.01,2.75,10.0,39.29
00BNFM0004,2001,00BNFM,285,3,1.05,50,17.54,True,196,38.27,7.65,3.57,129,15.5,48.84,24.03,2.42,2.42,12.4,67.69
00BNFM0005,2001,00BNFM,303,0,0.0,13,4.29,True,192,45.31,8.33,1.56,129,25.58,31.78,14.73,4.38,2.19,4.38,69.35
00BNFM0006,2001,00BNFM,296,3,1.01,24,8.11,True,180,42.22,10.56,1.67,123,7.32,5.69,10.57,3.12,0.0,2.46,61.98
00BNFM0007,2001,00BNFM,392,22,5.61,91,23.21,True,221,42.08,2.71,8.14,124,55.65,2.42,35.48,7.2,4.8,17.05,42.02
00BNFM0008,2001,00BNFM,328,0,0.0,56,17.07,True,209,56.94,6.22,6.22,112,75.89,0.0,24.11,3.67,0.0,15.65,43.7
00BNFM0009,2001,00BNFM,378,29,7.67,99,26.19,True,259,49.81,3.86,5.79,120,75.83,2.5,21.67,10.74,2.48,19.53,32.79
00BNFM0010,2001,00BNFM,212,0,0.0,11,5.19,True,137,32.85,2.19,0.0,121,2.48,76.03,14.88,0.0,0.0,2.42,80.49
00BNFM0011,2001,00BNFM,320,3,0.94,134,41.88,True,214,39.72,9.81,4.67,119,42.86,18.49,29.41,8.0,3.2,12.1,57.63
00BNFM0012,2001,00BNFM,380,0,0.0,26,6.84,True,234,41.88,8.55,1.28,134,8.96,61.94,11.94,5.97,2.24,6.38,65.62
00BNFM0013,2001,00BNFM,211,0,0.0,6,2.84,True,119,37.82,8.4,2.52,118,5.93,33.05,7.63,2.5,0.0,0.0,71.31
00BNFM0014,2001,00BNFM,315,3,0.95,102,32.38,True,218,43.12,5.96,8.26,119,35.29,14.29,23.53,2.46,2.46,17.32,53.12
00BNFM0015,2001,00BNFM,410,7,1.71,129,31.46,True,248,37.5,8.87,3.63,122,26.23,9.84,30.33,11.3,5.22,12.2,48.82
00BNFM0016,2001,00BNFM,295,6,2.03,21,7.12,True,208,63.46,4.33,0.0,124,86.29,4.84,6.45,0.0,0.0,9.52,38.58
00BNFM0017,2001,00BNFM,313,8,2.56,42,13.42,True,208,49.04,4.33,6.25,146,60.96,13.01,23.97,2.16,0.0,30.56,58.33
00BNFM0018,2001,00BNFM,268,8,2.99,32,11.94,True,200,66.0,8.5,8.0,132,57.58,10.61,27.27,0.0,0.0,7.09,45.19
00BNFM0019,2001,00BNFM,359,0,0.0,40,11.14,True,240,34.17,9.58,5.0,125,21.6,46.4,9.6,4.88,0.0,12.82,50.0
00BNFM0020,2001,00BNFM,221,6,2.71,6,2.71,True,142,39.44,8.45,2.11,141,7.09,75.89,17.02,4.14,4.14,2.08,71.83
00BNFM0021,2001,00BNFM,394,3,0.76,153,38.83,True,237,35.02,4.64,1.27,113,39.82,14.16,23.89,7.55,0.0,8.62,51.82
00BNFM0022,2001,00BNFM,272,22,8.09,35,12.87,True,208,76.92,1.44,3.37,118,72.03,5.08,12.71,2.59,2.59,0.0,19.64
00BNFM0023,2001,00BNFM,442,7,1.58,153,34.62,True,282,40.78,4.26,6.03,126,58.73,4.76,29.37,10.66,2.46,23.36,44.19
00BNFM0024,2001,00BNFM,319,6,1.88,3,0.94,True,204,44.61,7.84,2.94,144,10.42,77.08,12.5,2.08,0.0,2.08,81.12
00BNFM0025,2001,00BNFM,275,10,3.64,23,8.36,True,198,44.95,7.07,7.07,127,25.2,54.33,17.32,8.57,2.14,10.79,64.34
00BNFM0026,2001,00BNFM,244,6,2.46,10,4.1,True,160,38.12,4.38,3.75,110,12.73,10.0,16.36,0.0,0.0,0.0,65.42
00BNFM0027,2001,00BNFM,337,14,4.15,26,7.72,True,219,54.79,1.37,12.79,127,67.72,21.26,11.02,6.98,2.33,8.2,34.62
00BNFM0028,2001,00BNFM,223,6,2.69,17,7.62,True,198,81.31,6.06,3.03,136,40.44,30.88,26.47,2.22,0.0,7.52,41.35
00BNFM0029,2001,00BNFM,216,0,0.0,0,0.0,True,199,54.77,12.06,3.02,153,9.15,77.12,10.46,0.0,0.0,3.95,70.59
00BNFM0030,2001,00BNFM,366,6,1.64,116,31.69,True,227,44.49,6.61,4.85,96,70.83,3.12,26.04,14.29,6.12,10.31,34.74
00BNFM0031,2001,00BNFM,441,3,0.68,131,29.71,True,235,37.02,2.55,7.66,107,57.94,6.54,30.84,13.21,2.83,19.82,46.23
00BNFM0032,2001,00BNFM,301,3,1.0,57,18.94,True,215,40.47,7.91,0.0,133,15.79,64.66,16.54,4.41,2.21,4.38,71.32
00BNFM0033,2001,00BNFM,273,3,1.1,52,19.05,True,207,53.14,4.83,7.73,114,68.42,13.16,15.79,2.68,0.0,8.41,37.72
00BNFM0034,2001,00BNFM,350,0,0.0,117,33.43,True,231,46.32,7.79,7.79,108,73.15,2.78,24.07,10.81,2.7,6.6,38.18
00BNFM0035,2001,00BNFM,411,0,0.0,149,36.25,True,255,38.04,7.45,3.14,116,46.55,2.59,25.0,10.81,2.7,13.68,48.72
00BNFM0036,2001,00BNFM,308,0,0.0,33,10.71,True,198,30.81,4.55,3.03,129,11.63,58.91,13.18,7.58,2.27,4.41,62.9
00BNFM0037,2001,00BNFM,394,0,0.0,144,36.55,True,242,47.52,5.79,7.02,119,63.03,0.0,31.09,8.33,2.78,16.53,48.25
00BNFM0038,2001,00BNFM,297,13,4.38,37,12.46,True,183,43.72,9.29,1.64,126,12.7,54.76,15.87,4.84,2.42,0.0,73.11
00BNFM0039,2001,00BNFM,371,5,1.35,106,28.57,True,254,40.55,5.91,5.91,122,77.05,3.28,17.21,10.32,5.56,18.7,40.83
00BNFN0001,2001,00BNFN,317,0,0.0,23,7.26,True,230,64.35,7.39,3.91,119,68.07,7.56,15.13,0.0,0.0,5.17,28.57
00BNFN0002,2001,00BNFN,258,3,1.16,8,3.1,True,209,65.55,1.44,4.31,125,84.0,3.2,12.8,0.0,0.0,4.65,30.16
00BNFN0003,2001,00BNFN,264,3,1.14,15,5.68,True,193,74.61,0.0,8.29,137,29.93,5.11,49.64,2.26,0.0,12.32,30.94
00BNFN0004,2001,00BNFN,293,0,0.0,10,3.41,True,233,80.26,3.86,10.73,111,63.96,0.0,36.04,0.0,0.0,4.46,22.41
00BNFN0005,2001,00BNFN,282,6,2.13,6,2.13,True,228,88.6,2.63,10.09,122,85.25,2.46,12.3,0.0,0.0,9.84,17.89
00BNFN0006,2001,00BNFN,254,0,0.0,6,2.36,True,206,84.47,2.91,8.74,140,69.29,4.29,24.29,0.0,0.0,21.32,31.11
00BNFN0007,2001,00BNFN,230,3,1.3,0,0.0,True,166,68.67,4.22,7.83,131,45.04,3.05,17.56,2.34,2.34,7.14,46.03
00BNFN0008,2001,00BNFN,256,6,2.34,6,2.34,True,207,82.13,2.9,4.83,112,72.32,0.0,25.0,0.0,0.0,7.83,29.57
00BNFN0009,2001,00BNFN,238,0,0.0,3,1.26,True,188,79.26,1.6,7.98,128,79.69,6.25,14.06,0.0,0.0,12.31,28.91
00BNFN0010,2001,00BNFN,268,0,0.0,6,2.24,True,221,87.33,2.71,10.41,131,82.44,2.29,15.27,0.0,0.0,21.9,23.26
00BNFN0011,2001,00BNFN,188,0,0.0,3,1.6,True,141,79.43,0.0,8.51,117,60.68,2.56,11.11,2.4,2.4,9.76,47.62
00BNFN0012,2001,00BNFN,222,0,0.0,6,2.7,True,191,78.53,4.71,6.28,133,88.72,2.26,9.02,4.2,0.0,6.92,25.0
00BNFN0013,2001,00BNFN,294,0,0.0,5,1.7,True,213,70.42,2.82,8.45,133,51.13,18.05,30.83,0.0,0.0,13.99,43.18
00BNFN0014,2001,00BNFN,269,0,0.0,3,1.12,True,204,81.37,1.47,4.41,126,68.25,4.76,26.98,0.0,0.0,7.2,12.4
00BNFN0015,2001,00BNFN,306,0,0.0,10,3.27,True,218,80.28,0.0,10.09,117,91.45,0.0,8.55,0.0,0.0,10.43,20.16
00BNFN0016,2001,00BNFN,286,12,4.2,13,4.55,True,225,82.67,4.89,8.44,127,66.14,2.36,29.13,0.0,0.0,7.08,32.06
00BNFN0017,2001,00BNFN,354,0,0.0,6,1.69,True,249,79.52,1.2,10.04,126,89.68,2.38,7.94,2.38,2.38,4.8,10.94
00BNFN0018,2001,00BNFN,180,0,0.0,3,1.67,True,122,59.84,2.46,2.46,143,22.38,2.1,11.89,2.04,0.0,4.32,62.5
00BNFN0019,2001,00BNFN,301,0,0.0,8,2.66,True,204,71.57,1.47,10.78,103,96.12,0.0,3.88,0.0,0.0,5.5,9.73
00BNFN0020,2001,00BNFN,340,0,0.0,6,1.76,True,254,75.59,3.94,10.63,120,92.5,2.5,5.0,0.0,0.0,2.63,8.7
00BNFN0021,2001,00BNFN,268,0,0.0,3,1.12,True,162,58.02,5.56,3.09,111,39.64,51.35,9.01,5.22,2.61,5.71,50.94
00BNFN0022,2001,00BNFN,298,0,0.0,7,2.35,True,199,53.77,1.51,6.53,119,42.86,50.42,6.72,2.44,2.44,0.0,39.5
00BNFN0023,2001,00BNFN,328,0,0.0,14,4.27,True,231,80.52,0.0,9.09,115,83.48,5.22,11.3,2.65,0.0,8.11,13.79
00BNFN0024,2001,00BNFN,290,4,1.38,10,3.45,True,214,86.92,2.8,11.21,114,82.46,2.63,14.91,5.0,5.0,13.51,28.33
00BNFN0025,2001,00BNFN,292,13,4.45,36,12.33,True,220,62.27,0.0,11.36,109,77.06,0.0,22.94,5.31,0.0,7.96,22.52
00BNFN0026,2001,00BNFN,270,7,2.59,10,3.7,True,227,77.09,0.0,5.29,114,38.6,2.63,53.51,0.0,0.0,10.48,37.93
00BNFN0027,2001,00BNFN,242,0,0.0,6,2.48,True,202,67.33,1.49,4.46,112,62.5,5.36,11.61,2.7,0.0,15.89,40.18
00BNFN0028,2001,00BNFN,308,0,0.0,11,3.57,True,228,69.3,1.32,7.02,120,78.33,7.5,9.17,0.0,0.0,12.61,19.83
00BNFN0029,2001,00BNFN,281,3,1.07,9,3.2,True,216,80.09,4.63,9.72,122,74.59,4.92,17.21,0.0,0.0,21.19,28.95
00BNFN0030,2001,00BNFN,190,3,1.58,10,5.26,True,185,70.81,3.24,8.11,104,14.42,12.5,38.46,0.0,0.0,9.91,63.81
00BNFN0031,2001,00BNFN,275,0,0.0,8,2.91,True,225,72.89,4.0,4.44,117,72.65,5.13,17.09,0.0,0.0,10.17,27.35
00BNFN0032,2001,00BNFN,306,6,1.96,13,4.25,True,209,72.73,6.7,9.09,101,85.15,2.97,8.91,0.0,0.0,5.66,21.5
00BNFN0033,2001,00BNFN,296,3,1.01,12,4.05,True,230,77.83,1.74,8.7,125,72.8,5.6,19.2,0.0,0.0,9.38,20.47
00BNFN0034,2001,00BNFN,171,0,0.0,3,1.75,True,133,50.38,4.51,4.51,141,14.18,0.0,7.8,0.0,0.0,6.77,60.14
00BNFN0035,2001,00BNFN,339,3,0.88,15,4.42,True,302,73.18,4.97,6.29,143,22.38,5.59,67.13,0.0,0.0,12.93,47.83
00BNFN0036,2001,00BNFN,211,0,0.0,10,4.74,True,174,69.54,6.9,5.17,123,14.63,5.69,53.66,4.48,0.0,20.0,50.77
00BNFN0037,2001,00BNFN,252,0,0.0,17,6.75,True,191,76.96,3.14,5.76,148,49.32,4.05,46.62,4.35,2.17,43.51,26.06
00BNFN0038,2001,00BNFN,212,0,0.0,3,1.42,True,166,68.07,7.23,4.22,115,24.35,2.61,55.65,0.0,0.0,3.48,46.9
00BNFN0039,2001,00BNFN,318,6,1.89,20,6.29,True,279,77.42,3.94,10.75,125,29.6,4.8,63.2,4.69,0.0,25.42,31.2
00BNFN0040,2001,00BNFN,288,0,0.0,3,1.04,True,244,77.87,4.92,5.74,131,31.3,0.0,66.41,4.38,2.19,34.81,45.86
00BNFN0041,2001,00BNFN,272,0,0.0,8,2.94,True,234,74.79,6.41,8.97,122,49.18,7.38,35.25,0.0,0.0,15.32,39.17
00BNFN0042,2001,00BNFN,200,0,0.0,3,1.5,True,134,67.16,2.24,2.24,127,51.18,4.72,18.9,2.34,2.34,2.29,53.12
00BNFN0043,2001,00BNFN,199,0,0.0,3,1.51,True,159,69.81,3.77,9.43,133,55.64,3.76,35.34,0.0,0.0,14.69,53.73
00BNFN0044,2001,00BNFN,240,3,1.25,8,3.33,True,192,84.38,3.65,10.94,122,21.31,2.46,71.31,2.27,2.27,20.63,41.73
00BNFN0045,2001,00BNFN,282,0,0.0,22,7.8,True,213,71.36,6.1,8.45,115,37.39,0.0,62.61,2.59,0.0,23.68,30.0
00BNFN0046,2001,00BNFN,322,6,1.86,8,2.48,True,258,74.42,1.16,8.14,143,81.82,4.9,13.29,0.0,0.0,16.78,22.7
00BNFN0047,2001,00BNFN,322,6,1.86,7,2.17,True,248,80.24,3.63,7.66,126,71.43,0.0,28.57,0.0,0.0,13.01,23.85
00BNFN0048,2001,00BNFN,268,0,0.0,16,5.97,True,200,78.5,1.5,7.0,109,80.73,0.0,11.01,0.0,0.0,7.63,17.86
00BNFN0049,2001,00BNFN,290,3,1.03,12,4.14,True,230,78.26,1.3,14.78,124,39.52,4.84,33.87,2.63,2.63,18.46,25.62
00BNFN0050,2001,00BNFN,272,11,4.04,11,4.04,True,229,84.72,4.37,13.97,129,51.94,2.33,45.74,4.29,2.14,11.11,29.93
00BNFN0051,2001,00BNFN,331,0,0.0,3,0.91,True,248,82.66,4.03,9.27,130,90.0,0.0,10.0,2.27,0.0,9.16,16.06
00BNFN0052,2001,00BNFN,296,0,0.0,3,1.01,True,225,80.0,5.78,12.44,134,52.99,2.24,20.9,2.21,2.21,17.53,37.12
00BNFN0053,2001,00BNFN,248,0,0.0,11,4.44,True,208,67.79,3.37,9.62,136,27.94,5.88,50.74,0.0,0.0,25.17,50.36
00BNFP0001,2001,00BNFP,299,0,0.0,22,7.36,True,175,63.43,4.0,5.71,129,27.91,3.1,37.21,0.0,0.0,6.62,52.21
00BNFP0002,2001,00BNFP,226,7,3.1,27,11.95,True,194,58.25,6.19,1.55,134,7.46,2.99,74.63,2.19,0.0,9.56,60.96
00BNFP0003,2001,00BNFP,291,0,0.0,45,15.46,True,182,44.51,4.4,4.95,119,43.7,5.88,37.82,7.21,0.0,15.09,62.73
00BNFP0004,2001,00BNFP,317,0,0.0,9,2.84,True,239,75.31,3.77,5.86,143,86.01,2.1,11.89,0.0,0.0,4.29,32.41
00BNFP0005,2001,00BNFP,343,0,0.0,19,5.54,True,215,65.58,2.79,10.7,148,78.38,2.03,19.59,2.11,2.11,6.52,34.48
00BNFP0006,2001,00BNFP,268,0,0.0,0,0.0,True,184,71.74,3.26,3.26,125,80.8,4.8,14.4,0.0,0.0,12.6,38.52
00BNFP0007,2001,00BNFP,255,0,0.0,20,7.84,True,187,58.29,1.6,8.56,142,51.41,5.63,22.54,0.0,0.0,4.38,44.52
00BNFP0008,2001,00BNFP,379,6,1.58,41,10.82,True,239,42.68,6.69,3.77,144,45.83,20.83,24.31,4.72,2.36,20.74,52.99
00BNFP0009,2001,00BNFP,380,0,0.0,7,1.84,True,257,63.81,0.0,8.17,152,89.47,4.61,5.92,0.0,0.0,3.77,21.57
00BNFP0010,2001,00BNFP,349,0,0.0,31,8.88,True,264,64.77,2.65,6.06,133,90.23,2.26,7.52,3.08,0.0,9.23,35.34
00BNFP0011,2001,00BNFP,113,0,0.0,0,0.0,True,81,37.04,3.7,0.0,93,9.68,10.75,5.38,0.0,0.0,0.0,73.03
00BNFP0012,2001,00BNFP,315,0,0.0,33,10.48,True,238,54.2,4.62,7.98,130,76.92,2.31,18.46,4.51,0.0,8.96,26.92
